replicate,probability
11298,9.92530711681377e-5
11299,9.92530711681377e-5
11300,9.92530711681377e-5
11301,9.92530711681377e-5
11302,9.92530711681377e-5
11303,9.92530711681377e-5
11304,9.92530711681377e-5
11305,9.92530711681377e-5
11306,9.92530711681377e-5
11307,9.92530711681377e-5
11308,9.92530711681377e-5
11309,9.92530711681377e-5
11310,9.92530711681377e-5
11311,9.92530711681377e-5
11312,9.92530711681377e-5
11313,9.92530711681377e-5
11314,9.92530711681377e-5
11315,9.92530711681377e-5
11316,9.92530711681377e-5
11317,9.92530711681377e-5
11318,9.92530711681377e-5
11319,9.92530711681377e-5
11320,9.92530711681377e-5
11321,9.92530711681377e-5
11322,9.92530711681377e-5
11323,9.92530711681377e-5
11324,9.92530711681377e-5
11325,9.92530711681377e-5
11326,9.92530711681377e-5
11327,9.92530711681377e-5
11328,9.92530711681377e-5
11329,9.92530711681377e-5
11330,9.92530711681377e-5
11331,9.92530711681377e-5
11332,9.92530711681377e-5
11333,9.92530711681377e-5
11334,9.92530711681377e-5
11335,9.92530711681377e-5
11336,9.92530711681377e-5
11337,9.92530711681377e-5
11338,9.92530711681377e-5
11339,9.92530711681377e-5
11340,9.92530711681377e-5
11341,9.92530711681377e-5
11342,9.92530711681377e-5
11343,9.92530711681377e-5
11344,9.92530711681377e-5
11345,9.92530711681377e-5
11346,9.92530711681377e-5
11347,9.92530711681377e-5
11348,9.92530711681377e-5
11349,9.92530711681377e-5
11350,9.92530711681377e-5
11351,9.92530711681377e-5
11352,9.92530711681377e-5
11353,9.92530711681377e-5
11354,9.92530711681377e-5
11355,9.92530711681377e-5
11356,9.92530711681377e-5
11357,9.92530711681377e-5
11358,9.92530711681377e-5
11359,9.92530711681377e-5
11360,9.92530711681377e-5
11361,9.92530711681377e-5
11362,9.92530711681377e-5
11363,9.92530711681377e-5
11364,9.92530711681377e-5
11365,9.92530711681377e-5
11366,9.92530711681377e-5
11367,9.92530711681377e-5
11368,9.92530711681377e-5
11369,9.92530711681377e-5
11370,9.92530711681377e-5
11371,9.92530711681377e-5
11372,9.92530711681377e-5
11373,9.92530711681377e-5
11374,9.92530711681377e-5
11375,9.92530711681377e-5
11376,9.92530711681377e-5
11377,9.92530711681377e-5
11378,9.92530711681377e-5
11379,9.92530711681377e-5
11380,9.92530711681377e-5
11381,9.92530711681377e-5
11382,9.92530711681377e-5
11383,9.92530711681377e-5
11384,9.92530711681377e-5
11385,9.92530711681377e-5
11386,9.92530711681377e-5
11387,9.92530711681377e-5
11388,9.92530711681377e-5
11389,9.92530711681377e-5
11390,9.92530711681377e-5
11391,9.92530711681377e-5
11392,9.92530711681377e-5
11393,9.92530711681377e-5
11394,9.92530711681377e-5
11395,9.92530711681377e-5
11396,9.92530711681377e-5
11397,9.92530711681377e-5
11398,9.92530711681377e-5
11399,9.92530711681377e-5
11400,9.92530711681377e-5
11401,9.92530711681377e-5
11402,9.92530711681377e-5
11403,9.92530711681377e-5
11404,9.92530711681377e-5
11405,9.92530711681377e-5
11406,9.92530711681377e-5
11407,9.92530711681377e-5
11408,9.92530711681377e-5
11409,9.92530711681377e-5
11410,9.92530711681377e-5
11411,9.92530711681377e-5
11412,9.92530711681377e-5
11413,9.92530711681377e-5
11414,9.92530711681377e-5
11415,9.92530711681377e-5
11416,9.92530711681377e-5
11417,9.92530711681377e-5
11418,9.92530711681377e-5
11419,9.92530711681377e-5
11420,9.92530711681377e-5
11421,9.92530711681377e-5
11422,9.92530711681377e-5
11423,9.92530711681377e-5
11424,9.92530711681377e-5
11425,9.92530711681377e-5
11426,9.92530711681377e-5
11427,9.92530711681377e-5
11428,9.92530711681377e-5
11429,9.92530711681377e-5
11430,9.92530711681377e-5
11431,9.92530711681377e-5
11432,9.92530711681377e-5
11433,9.92530711681377e-5
11434,9.92530711681377e-5
11435,9.92530711681377e-5
11436,9.92530711681377e-5
11437,9.92530711681377e-5
11438,9.92530711681377e-5
11439,9.92530711681377e-5
11440,9.92530711681377e-5
11441,9.92530711681377e-5
11442,9.92530711681377e-5
11443,9.92530711681377e-5
11444,9.92530711681377e-5
11445,9.92530711681377e-5
11446,9.92530711681377e-5
11447,9.92530711681377e-5
11448,9.92530711681377e-5
11449,9.92530711681377e-5
11450,9.92530711681377e-5
11451,9.92530711681377e-5
11452,9.92530711681377e-5
11453,9.92530711681377e-5
11454,9.92530711681377e-5
11455,9.92530711681377e-5
11456,9.92530711681377e-5
11457,9.92530711681377e-5
11458,9.92530711681377e-5
11459,9.92530711681377e-5
11460,9.92530711681377e-5
11461,9.92530711681377e-5
11462,9.92530711681377e-5
11463,9.92530711681377e-5
11464,9.92530711681377e-5
11465,9.92530711681377e-5
11466,9.92530711681377e-5
11467,9.92530711681377e-5
11468,9.92530711681377e-5
11469,9.92530711681377e-5
11470,9.92530711681377e-5
11471,9.92530711681377e-5
11472,9.92530711681377e-5
11473,9.92530711681377e-5
11474,9.92530711681377e-5
11475,9.92530711681377e-5
11476,9.92530711681377e-5
11477,9.92530711681377e-5
11478,9.92530711681377e-5
11479,9.92530711681377e-5
11480,9.92530711681377e-5
11481,9.92530711681377e-5
11482,9.92530711681377e-5
11483,9.92530711681377e-5
11484,9.92530711681377e-5
11485,9.92530711681377e-5
11486,9.92530711681377e-5
11487,9.92530711681377e-5
11488,9.92530711681377e-5
11489,9.92530711681377e-5
11490,9.92530711681377e-5
11491,9.92530711681377e-5
11492,9.92530711681377e-5
11493,9.92530711681377e-5
11494,9.92530711681377e-5
11495,9.92530711681377e-5
11496,9.92530711681377e-5
11497,9.92530711681377e-5
11498,9.92530711681377e-5
11499,9.92530711681377e-5
11500,9.92530711681377e-5
11501,9.92530711681377e-5
11502,9.92530711681377e-5
11503,9.92530711681377e-5
11504,9.92530711681377e-5
11505,9.92530711681377e-5
11506,9.92530711681377e-5
11507,9.92530711681377e-5
11508,9.92530711681377e-5
11509,9.92530711681377e-5
11510,9.92530711681377e-5
11511,9.92530711681377e-5
11512,9.92530711681377e-5
11513,9.92530711681377e-5
11514,9.92530711681377e-5
11515,9.92530711681377e-5
11516,9.92530711681377e-5
11517,9.92530711681377e-5
11518,9.92530711681377e-5
11519,9.92530711681377e-5
11520,9.92530711681377e-5
11521,9.92530711681377e-5
11522,9.92530711681377e-5
11523,9.92530711681377e-5
11524,9.92530711681377e-5
11525,9.92530711681377e-5
11526,9.92530711681377e-5
11527,9.92530711681377e-5
11528,9.92530711681377e-5
11529,9.92530711681377e-5
11530,9.92530711681377e-5
11531,9.92530711681377e-5
11532,9.92530711681377e-5
11533,9.92530711681377e-5
11534,9.92530711681377e-5
11535,9.92530711681377e-5
11536,9.92530711681377e-5
11537,9.92530711681377e-5
11538,9.92530711681377e-5
11539,9.92530711681377e-5
11540,9.92530711681377e-5
11541,9.92530711681377e-5
11542,9.92530711681377e-5
11543,9.92530711681377e-5
11544,9.92530711681377e-5
11545,9.92530711681377e-5
11546,9.92530711681377e-5
11547,9.92530711681377e-5
11548,9.92530711681377e-5
11549,9.92530711681377e-5
11550,9.92530711681377e-5
11551,9.92530711681377e-5
11552,9.92530711681377e-5
11553,9.92530711681377e-5
11554,9.92530711681377e-5
11555,9.92530711681377e-5
11556,9.92530711681377e-5
11557,9.92530711681377e-5
11558,9.92530711681377e-5
11559,9.92530711681377e-5
11560,9.92530711681377e-5
11561,9.92530711681377e-5
11562,9.92530711681377e-5
11563,9.92530711681377e-5
11564,9.92530711681377e-5
11565,9.92530711681377e-5
11566,9.92530711681377e-5
11567,9.92530711681377e-5
11568,9.92530711681377e-5
11569,9.92530711681377e-5
11570,9.92530711681377e-5
11571,9.92530711681377e-5
11572,9.92530711681377e-5
11573,9.92530711681377e-5
11574,9.92530711681377e-5
11575,9.92530711681377e-5
11576,9.92530711681377e-5
11577,9.92530711681377e-5
11578,9.92530711681377e-5
11579,9.92530711681377e-5
11580,9.92530711681377e-5
11581,9.92530711681377e-5
11582,9.92530711681377e-5
11583,9.92530711681377e-5
11584,9.92530711681377e-5
11585,9.92530711681377e-5
11586,9.92530711681377e-5
11587,9.92530711681377e-5
11588,9.92530711681377e-5
11589,9.92530711681377e-5
11590,9.92530711681377e-5
11591,9.92530711681377e-5
11592,9.92530711681377e-5
11593,9.92530711681377e-5
11594,9.92530711681377e-5
11595,9.92530711681377e-5
11596,9.92530711681377e-5
11597,9.92530711681377e-5
11598,9.92530711681377e-5
11599,9.92530711681377e-5
11600,9.92530711681377e-5
11601,9.92530711681377e-5
11602,9.92530711681377e-5
11603,9.92530711681377e-5
11604,9.92530711681377e-5
11605,9.92530711681377e-5
11606,9.92530711681377e-5
11607,9.92530711681377e-5
11608,9.92530711681377e-5
11609,9.92530711681377e-5
11610,9.92530711681377e-5
11611,9.92530711681377e-5
11612,9.92530711681377e-5
11613,9.92530711681377e-5
11614,9.92530711681377e-5
11615,9.92530711681377e-5
11616,9.92530711681377e-5
11617,9.92530711681377e-5
11618,9.92530711681377e-5
11619,9.92530711681377e-5
11620,9.92530711681377e-5
11621,9.92530711681377e-5
11622,9.92530711681377e-5
11623,9.92530711681377e-5
11624,9.92530711681377e-5
11625,9.92530711681377e-5
11626,9.92530711681377e-5
11627,9.92530711681377e-5
11628,9.92530711681377e-5
11629,9.92530711681377e-5
11630,9.92530711681377e-5
11631,9.92530711681377e-5
11632,9.92530711681377e-5
11633,9.92530711681377e-5
11634,9.92530711681377e-5
11635,9.92530711681377e-5
11636,9.92530711681377e-5
11637,9.92530711681377e-5
11638,9.92530711681377e-5
11639,9.92530711681377e-5
11640,9.92530711681377e-5
11641,9.92530711681377e-5
11642,9.92530711681377e-5
11643,9.92530711681377e-5
11644,9.92530711681377e-5
11645,9.92530711681377e-5
11646,9.92530711681377e-5
11647,9.92530711681377e-5
11648,9.92530711681377e-5
11649,9.92530711681377e-5
11650,9.92530711681377e-5
11651,9.92530711681377e-5
11652,9.92530711681377e-5
11653,9.92530711681377e-5
11654,9.92530711681377e-5
11655,9.92530711681377e-5
11656,9.92530711681377e-5
11657,9.92530711681377e-5
11658,9.92530711681377e-5
11659,9.92530711681377e-5
11660,9.92530711681377e-5
11661,9.92530711681377e-5
11662,9.92530711681377e-5
11663,9.92530711681377e-5
11664,9.92530711681377e-5
11665,9.92530711681377e-5
11666,9.92530711681377e-5
11667,9.92530711681377e-5
11668,9.92530711681377e-5
11669,9.92530711681377e-5
11670,9.92530711681377e-5
11671,9.92530711681377e-5
11672,9.92530711681377e-5
11673,9.92530711681377e-5
11674,9.92530711681377e-5
11675,9.92530711681377e-5
11676,9.92530711681377e-5
11677,9.92530711681377e-5
11678,9.92530711681377e-5
11679,9.92530711681377e-5
11680,9.92530711681377e-5
11681,9.92530711681377e-5
11682,9.92530711681377e-5
11683,9.92530711681377e-5
11684,9.92530711681377e-5
11685,9.92530711681377e-5
11686,9.92530711681377e-5
11687,9.92530711681377e-5
11688,9.92530711681377e-5
11689,9.92530711681377e-5
11690,9.92530711681377e-5
11691,9.92530711681377e-5
11692,9.92530711681377e-5
11693,9.92530711681377e-5
11694,9.92530711681377e-5
11695,9.92530711681377e-5
11696,9.92530711681377e-5
11697,9.92530711681377e-5
11698,9.92530711681377e-5
11699,9.92530711681377e-5
11700,9.92530711681377e-5
11701,9.92530711681377e-5
11702,9.92530711681377e-5
11703,9.92530711681377e-5
11704,9.92530711681377e-5
11705,9.92530711681377e-5
11706,9.92530711681377e-5
11707,9.92530711681377e-5
11708,9.92530711681377e-5
11709,9.92530711681377e-5
11710,9.92530711681377e-5
11711,9.92530711681377e-5
11712,9.92530711681377e-5
11713,9.92530711681377e-5
11714,9.92530711681377e-5
11715,9.92530711681377e-5
11716,9.92530711681377e-5
11717,9.92530711681377e-5
11718,9.92530711681377e-5
11719,9.92530711681377e-5
11720,9.92530711681377e-5
11721,9.92530711681377e-5
11722,9.92530711681377e-5
11723,9.92530711681377e-5
11724,9.92530711681377e-5
11725,9.92530711681377e-5
11726,9.92530711681377e-5
11727,9.92530711681377e-5
11728,9.92530711681377e-5
11729,9.92530711681377e-5
11730,9.92530711681377e-5
11731,9.92530711681377e-5
11732,9.92530711681377e-5
11733,9.92530711681377e-5
11734,9.92530711681377e-5
11735,9.92530711681377e-5
11736,9.92530711681377e-5
11737,9.92530711681377e-5
11738,9.92530711681377e-5
11739,9.92530711681377e-5
11740,9.92530711681377e-5
11741,9.92530711681377e-5
11742,9.92530711681377e-5
11743,9.92530711681377e-5
11744,9.92530711681377e-5
11745,9.92530711681377e-5
11746,9.92530711681377e-5
11747,9.92530711681377e-5
11748,9.92530711681377e-5
11749,9.92530711681377e-5
11750,9.92530711681377e-5
11751,9.92530711681377e-5
11752,9.92530711681377e-5
11753,9.92530711681377e-5
11754,9.92530711681377e-5
11755,9.92530711681377e-5
11756,9.92530711681377e-5
11757,9.92530711681377e-5
11758,9.92530711681377e-5
11759,9.92530711681377e-5
11760,9.92530711681377e-5
11761,9.92530711681377e-5
11762,9.92530711681377e-5
11763,9.92530711681377e-5
11764,9.92530711681377e-5
11765,9.92530711681377e-5
11766,9.92530711681377e-5
11767,9.92530711681377e-5
11768,9.92530711681377e-5
11769,9.92530711681377e-5
11770,9.92530711681377e-5
11771,9.92530711681377e-5
11772,9.92530711681377e-5
11773,9.92530711681377e-5
11774,9.92530711681377e-5
11775,9.92530711681377e-5
11776,9.92530711681377e-5
11777,9.92530711681377e-5
11778,9.92530711681377e-5
11779,9.92530711681377e-5
11780,9.92530711681377e-5
11781,9.92530711681377e-5
11782,9.92530711681377e-5
11783,9.92530711681377e-5
11784,9.92530711681377e-5
11785,9.92530711681377e-5
11786,9.92530711681377e-5
11787,9.92530711681377e-5
11788,9.92530711681377e-5
11789,9.92530711681377e-5
11790,9.92530711681377e-5
11791,9.92530711681377e-5
11792,9.92530711681377e-5
11793,9.92530711681377e-5
11794,9.92530711681377e-5
11795,9.92530711681377e-5
11796,9.92530711681377e-5
11797,9.92530711681377e-5
11798,9.92530711681377e-5
11799,9.92530711681377e-5
11800,9.92530711681377e-5
11801,9.92530711681377e-5
11802,9.92530711681377e-5
11803,9.92530711681377e-5
11804,9.92530711681377e-5
11805,9.92530711681377e-5
11806,9.92530711681377e-5
11807,9.92530711681377e-5
11808,9.92530711681377e-5
11809,9.92530711681377e-5
11810,9.92530711681377e-5
11811,9.92530711681377e-5
11812,9.92530711681377e-5
11813,9.92530711681377e-5
11814,9.92530711681377e-5
11815,9.92530711681377e-5
11816,9.92530711681377e-5
11817,9.92530711681377e-5
11818,9.92530711681377e-5
11819,9.92530711681377e-5
11820,9.92530711681377e-5
11821,9.92530711681377e-5
11822,9.92530711681377e-5
11823,9.92530711681377e-5
11824,9.92530711681377e-5
11825,9.92530711681377e-5
11826,9.92530711681377e-5
11827,9.92530711681377e-5
11828,9.92530711681377e-5
11829,9.92530711681377e-5
11830,9.92530711681377e-5
11831,9.92530711681377e-5
11832,9.92530711681377e-5
11833,9.92530711681377e-5
11834,9.92530711681377e-5
11835,9.92530711681377e-5
11836,9.92530711681377e-5
11837,9.92530711681377e-5
11838,9.92530711681377e-5
11839,9.92530711681377e-5
11840,9.92530711681377e-5
11841,9.92530711681377e-5
11842,9.92530711681377e-5
11843,9.92530711681377e-5
11844,9.92530711681377e-5
11845,9.92530711681377e-5
11846,9.92530711681377e-5
11847,9.92530711681377e-5
11848,9.92530711681377e-5
11849,9.92530711681377e-5
11850,9.92530711681377e-5
11851,9.92530711681377e-5
11852,9.92530711681377e-5
11853,9.92530711681377e-5
11854,9.92530711681377e-5
11855,9.92530711681377e-5
11856,9.92530711681377e-5
11857,9.92530711681377e-5
11858,9.92530711681377e-5
11859,9.92530711681377e-5
11860,9.92530711681377e-5
11861,9.92530711681377e-5
11862,9.92530711681377e-5
11863,9.92530711681377e-5
11864,9.92530711681377e-5
11865,9.92530711681377e-5
11866,9.92530711681377e-5
11867,9.92530711681377e-5
11868,9.92530711681377e-5
11869,9.92530711681377e-5
11870,9.92530711681377e-5
11871,9.92530711681377e-5
11872,9.92530711681377e-5
11873,9.92530711681377e-5
11874,9.92530711681377e-5
11875,9.92530711681377e-5
11876,9.92530711681377e-5
11877,9.92530711681377e-5
11878,9.92530711681377e-5
11879,9.92530711681377e-5
11880,9.92530711681377e-5
11881,9.92530711681377e-5
11882,9.92530711681377e-5
11883,9.92530711681377e-5
11884,9.92530711681377e-5
11885,9.92530711681377e-5
11886,9.92530711681377e-5
11887,9.92530711681377e-5
11888,9.92530711681377e-5
11889,9.92530711681377e-5
11890,9.92530711681377e-5
11891,9.92530711681377e-5
11892,9.92530711681377e-5
11893,9.92530711681377e-5
11894,9.92530711681377e-5
11895,9.92530711681377e-5
11896,9.92530711681377e-5
11897,9.92530711681377e-5
11898,9.92530711681377e-5
11899,9.92530711681377e-5
11900,9.92530711681377e-5
11901,9.92530711681377e-5
11902,9.92530711681377e-5
11903,9.92530711681377e-5
11904,9.92530711681377e-5
11905,9.92530711681377e-5
11906,9.92530711681377e-5
11907,9.92530711681377e-5
11908,9.92530711681377e-5
11909,9.92530711681377e-5
11910,9.92530711681377e-5
11911,9.92530711681377e-5
11912,9.92530711681377e-5
11913,9.92530711681377e-5
11914,9.92530711681377e-5
11915,9.92530711681377e-5
11916,9.92530711681377e-5
11917,9.92530711681377e-5
11918,9.92530711681377e-5
11919,9.92530711681377e-5
11920,9.92530711681377e-5
11921,9.92530711681377e-5
11922,9.92530711681377e-5
11923,9.92530711681377e-5
11924,9.92530711681377e-5
11925,9.92530711681377e-5
11926,9.92530711681377e-5
11927,9.92530711681377e-5
11928,9.92530711681377e-5
11929,9.92530711681377e-5
11930,9.92530711681377e-5
11931,9.92530711681377e-5
11932,9.92530711681377e-5
11933,9.92530711681377e-5
11934,9.92530711681377e-5
11935,9.92530711681377e-5
11936,9.92530711681377e-5
11937,9.92530711681377e-5
11938,9.92530711681377e-5
11939,9.92530711681377e-5
11940,9.92530711681377e-5
11941,9.92530711681377e-5
11942,9.92530711681377e-5
11943,9.92530711681377e-5
11944,9.92530711681377e-5
11945,9.92530711681377e-5
11946,9.92530711681377e-5
11947,9.92530711681377e-5
11948,9.92530711681377e-5
11949,9.92530711681377e-5
11950,9.92530711681377e-5
11951,9.92530711681377e-5
11952,9.92530711681377e-5
11953,9.92530711681377e-5
11954,9.92530711681377e-5
11955,9.92530711681377e-5
11956,9.92530711681377e-5
11957,9.92530711681377e-5
11958,9.92530711681377e-5
11959,9.92530711681377e-5
11960,9.92530711681377e-5
11961,9.92530711681377e-5
11962,9.92530711681377e-5
11963,9.92530711681377e-5
11964,9.92530711681377e-5
11965,9.92530711681377e-5
11966,9.92530711681377e-5
11967,9.92530711681377e-5
11968,9.92530711681377e-5
11969,9.92530711681377e-5
11970,9.92530711681377e-5
11971,9.92530711681377e-5
11972,9.92530711681377e-5
11973,9.92530711681377e-5
11974,9.92530711681377e-5
11975,9.92530711681377e-5
11976,9.92530711681377e-5
11977,9.92530711681377e-5
11978,9.92530711681377e-5
11979,9.92530711681377e-5
11980,9.92530711681377e-5
11981,9.92530711681377e-5
11982,9.92530711681377e-5
11983,9.92530711681377e-5
11984,9.92530711681377e-5
11985,9.92530711681377e-5
11986,9.92530711681377e-5
11987,9.92530711681377e-5
11988,9.92530711681377e-5
11989,9.92530711681377e-5
11990,9.92530711681377e-5
11991,9.92530711681377e-5
11992,9.92530711681377e-5
11993,9.92530711681377e-5
11994,9.92530711681377e-5
11995,9.92530711681377e-5
11996,9.92530711681377e-5
11997,9.92530711681377e-5
11998,9.92530711681377e-5
11999,9.92530711681377e-5
12000,9.92530711681377e-5
12001,9.92530711681377e-5
12002,9.92530711681377e-5
12003,9.92530711681377e-5
12004,9.92530711681377e-5
12005,9.92530711681377e-5
12006,9.92530711681377e-5
12007,9.92530711681377e-5
12008,9.92530711681377e-5
12009,9.92530711681377e-5
12010,9.92530711681377e-5
12011,9.92530711681377e-5
12012,9.92530711681377e-5
12013,9.92530711681377e-5
12014,9.92530711681377e-5
12015,9.92530711681377e-5
12016,9.92530711681377e-5
12017,9.92530711681377e-5
12018,9.92530711681377e-5
12019,9.92530711681377e-5
12020,9.92530711681377e-5
12021,9.92530711681377e-5
12022,9.92530711681377e-5
12023,9.92530711681377e-5
12024,9.92530711681377e-5
12025,9.92530711681377e-5
12026,9.92530711681377e-5
12027,9.92530711681377e-5
12028,9.92530711681377e-5
12029,9.92530711681377e-5
12030,9.92530711681377e-5
12031,9.92530711681377e-5
12032,9.92530711681377e-5
12033,9.92530711681377e-5
12034,9.92530711681377e-5
12035,9.92530711681377e-5
12036,9.92530711681377e-5
12037,9.92530711681377e-5
12038,9.92530711681377e-5
12039,9.92530711681377e-5
12040,9.92530711681377e-5
12041,9.92530711681377e-5
12042,9.92530711681377e-5
12043,9.92530711681377e-5
12044,9.92530711681377e-5
12045,9.92530711681377e-5
12046,9.92530711681377e-5
12047,9.92530711681377e-5
12048,9.92530711681377e-5
12049,9.92530711681377e-5
12050,9.92530711681377e-5
12051,9.92530711681377e-5
12052,9.92530711681377e-5
12053,9.92530711681377e-5
12054,9.92530711681377e-5
12055,9.92530711681377e-5
12056,9.92530711681377e-5
12057,9.92530711681377e-5
12058,9.92530711681377e-5
12059,9.92530711681377e-5
12060,9.92530711681377e-5
12061,9.92530711681377e-5
12062,9.92530711681377e-5
12063,9.92530711681377e-5
12064,9.92530711681377e-5
12065,9.92530711681377e-5
12066,9.92530711681377e-5
12067,9.92530711681377e-5
12068,9.92530711681377e-5
12069,9.92530711681377e-5
12070,9.92530711681377e-5
12071,9.92530711681377e-5
12072,9.92530711681377e-5
12073,9.92530711681377e-5
12074,9.92530711681377e-5
12075,9.92530711681377e-5
12076,9.92530711681377e-5
12077,9.92530711681377e-5
12078,9.92530711681377e-5
12079,9.92530711681377e-5
12080,9.92530711681377e-5
12081,9.92530711681377e-5
12082,9.92530711681377e-5
12083,9.92530711681377e-5
12084,9.92530711681377e-5
12085,9.92530711681377e-5
12086,9.92530711681377e-5
12087,9.92530711681377e-5
12088,9.92530711681377e-5
12089,9.92530711681377e-5
12090,9.92530711681377e-5
12091,9.92530711681377e-5
12092,9.92530711681377e-5
12093,9.92530711681377e-5
12094,9.92530711681377e-5
12095,9.92530711681377e-5
12096,9.92530711681377e-5
12097,9.92530711681377e-5
12098,9.92530711681377e-5
12099,9.92530711681377e-5
12100,9.92530711681377e-5
12101,9.92530711681377e-5
12102,9.92530711681377e-5
12103,9.92530711681377e-5
12104,9.92530711681377e-5
12105,9.92530711681377e-5
12106,9.92530711681377e-5
12107,9.92530711681377e-5
12108,9.92530711681377e-5
12109,9.92530711681377e-5
12110,9.92530711681377e-5
12111,9.92530711681377e-5
12112,9.92530711681377e-5
12113,9.92530711681377e-5
12114,9.92530711681377e-5
12115,9.92530711681377e-5
12116,9.92530711681377e-5
12117,9.92530711681377e-5
12118,9.92530711681377e-5
12119,9.92530711681377e-5
12120,9.92530711681377e-5
12121,9.92530711681377e-5
12122,9.92530711681377e-5
12123,9.92530711681377e-5
12124,9.92530711681377e-5
12125,9.92530711681377e-5
12126,9.92530711681377e-5
12127,9.92530711681377e-5
12128,9.92530711681377e-5
12129,9.92530711681377e-5
12130,9.92530711681377e-5
12131,9.92530711681377e-5
12132,9.92530711681377e-5
12133,9.92530711681377e-5
12134,9.92530711681377e-5
12135,9.92530711681377e-5
12136,9.92530711681377e-5
12137,9.92530711681377e-5
12138,9.92530711681377e-5
12139,9.92530711681377e-5
12140,9.92530711681377e-5
12141,9.92530711681377e-5
12142,9.92530711681377e-5
12143,9.92530711681377e-5
12144,9.92530711681377e-5
12145,9.92530711681377e-5
12146,9.92530711681377e-5
12147,9.92530711681377e-5
12148,9.92530711681377e-5
12149,9.92530711681377e-5
12150,9.92530711681377e-5
12151,9.92530711681377e-5
12152,9.92530711681377e-5
12153,9.92530711681377e-5
12154,9.92530711681377e-5
12155,9.92530711681377e-5
12156,9.92530711681377e-5
12157,9.92530711681377e-5
12158,9.92530711681377e-5
12159,9.92530711681377e-5
12160,9.92530711681377e-5
12161,9.92530711681377e-5
12162,9.92530711681377e-5
12163,9.92530711681377e-5
12164,9.92530711681377e-5
12165,9.92530711681377e-5
12166,9.92530711681377e-5
12167,9.92530711681377e-5
12168,9.92530711681377e-5
12169,9.92530711681377e-5
12170,9.92530711681377e-5
12171,9.92530711681377e-5
12172,9.92530711681377e-5
12173,9.92530711681377e-5
12174,9.92530711681377e-5
12175,9.92530711681377e-5
12176,9.92530711681377e-5
12177,9.92530711681377e-5
12178,9.92530711681377e-5
12179,9.92530711681377e-5
12180,9.92530711681377e-5
12181,9.92530711681377e-5
12182,9.92530711681377e-5
12183,9.92530711681377e-5
12184,9.92530711681377e-5
12185,9.92530711681377e-5
12186,9.92530711681377e-5
12187,9.92530711681377e-5
12188,9.92530711681377e-5
12189,9.92530711681377e-5
12190,9.92530711681377e-5
12191,9.92530711681377e-5
12192,9.92530711681377e-5
12193,9.92530711681377e-5
12194,9.92530711681377e-5
12195,9.92530711681377e-5
12196,9.92530711681377e-5
12197,9.92530711681377e-5
12198,9.92530711681377e-5
12199,9.92530711681377e-5
12200,9.92530711681377e-5
12201,9.92530711681377e-5
12202,9.92530711681377e-5
12203,9.92530711681377e-5
12204,9.92530711681377e-5
12205,9.92530711681377e-5
12206,9.92530711681377e-5
12207,9.92530711681377e-5
12208,9.92530711681377e-5
12209,9.92530711681377e-5
12210,9.92530711681377e-5
12211,9.92530711681377e-5
12212,9.92530711681377e-5
12213,9.92530711681377e-5
12214,9.92530711681377e-5
12215,9.92530711681377e-5
12216,9.92530711681377e-5
12217,9.92530711681377e-5
12218,9.92530711681377e-5
12219,9.92530711681377e-5
12220,9.92530711681377e-5
12221,9.92530711681377e-5
12222,9.92530711681377e-5
12223,9.92530711681377e-5
12224,9.92530711681377e-5
12225,9.92530711681377e-5
12226,9.92530711681377e-5
12227,9.92530711681377e-5
12228,9.92530711681377e-5
12229,9.92530711681377e-5
12230,9.92530711681377e-5
12231,9.92530711681377e-5
12232,9.92530711681377e-5
12233,9.92530711681377e-5
12234,9.92530711681377e-5
12235,9.92530711681377e-5
12236,9.92530711681377e-5
12237,9.92530711681377e-5
12238,9.92530711681377e-5
12239,9.92530711681377e-5
12240,9.92530711681377e-5
12241,9.92530711681377e-5
12242,9.92530711681377e-5
12243,9.92530711681377e-5
12244,9.92530711681377e-5
12245,9.92530711681377e-5
12246,9.92530711681377e-5
12247,9.92530711681377e-5
12248,9.92530711681377e-5
12249,9.92530711681377e-5
12250,9.92530711681377e-5
12251,9.92530711681377e-5
12252,9.92530711681377e-5
12253,9.92530711681377e-5
12254,9.92530711681377e-5
12255,9.92530711681377e-5
12256,9.92530711681377e-5
12257,9.92530711681377e-5
12258,9.92530711681377e-5
12259,9.92530711681377e-5
12260,9.92530711681377e-5
12261,9.92530711681377e-5
12262,9.92530711681377e-5
12263,9.92530711681377e-5
12264,9.92530711681377e-5
12265,9.92530711681377e-5
12266,9.92530711681377e-5
12267,9.92530711681377e-5
12268,9.92530711681377e-5
12269,9.92530711681377e-5
12270,9.92530711681377e-5
12271,9.92530711681377e-5
12272,9.92530711681377e-5
12273,9.92530711681377e-5
12274,9.92530711681377e-5
12275,9.92530711681377e-5
12276,9.92530711681377e-5
12277,9.92530711681377e-5
12278,9.92530711681377e-5
12279,9.92530711681377e-5
12280,9.92530711681377e-5
12281,9.92530711681377e-5
12282,9.92530711681377e-5
12283,9.92530711681377e-5
12284,9.92530711681377e-5
12285,9.92530711681377e-5
12286,9.92530711681377e-5
12287,9.92530711681377e-5
12288,9.92530711681377e-5
12289,9.92530711681377e-5
12290,9.92530711681377e-5
12291,9.92530711681377e-5
12292,9.92530711681377e-5
12293,9.92530711681377e-5
12294,9.92530711681377e-5
12295,9.92530711681377e-5
12296,9.92530711681377e-5
